input_root_id	relative_path	size_bytes	expected_md5
invitro_result_root	seed121/best_params.tsv	686	2f3f3ed5aee34c0c7df3e6850fb96a70
invitro_result_root	seed121/fit_summary.tsv	1665	140d03ae9dd9a31d74bf435c0d0a9059
invitro_result_root	seed122/best_params.tsv	681	d80683e3ff62ce5f1f9a0888fd77ab5b
invitro_result_root	seed122/fit_summary.tsv	1663	e7a098fedf394c98a2cd403a865df646
invitro_result_root	seed123/best_params.tsv	687	e3b56e00b6124c0d270e823979936cf7
invitro_result_root	seed123/fit_summary.tsv	1664	1514bdf6d11866db029c6445f26add54
invitro_result_root	seed124/best_params.tsv	675	291b6552bf737702e73d98f50d2edb92
invitro_result_root	seed124/fit_summary.tsv	1667	cc9ba82d16bf54a368c316c70ec39c8b
invitro_result_root	seed125/best_params.tsv	688	d62cdf986b4bea39fca1d2f5ff46f55d
invitro_result_root	seed125/fit_summary.tsv	1665	e89bc2ba27cbf872ef4da6857c34893a
invitro_result_root	seed126/best_params.tsv	680	eb56a0540cc12aa48eeac3f5346ada31
invitro_result_root	seed126/fit_summary.tsv	1661	7e6d70e560f91bb5cb3b7208ee2b8bbb
invitro_result_root	seed127/best_params.tsv	690	56f889b2c56ac3818aa71c64c29c9499
invitro_result_root	seed127/fit_summary.tsv	1666	4cb3efa225a3b7dee86233da2496e844
invitro_result_root	seed128/best_params.tsv	688	1d3f4a9130a3a0728855504a19c5f10c
invitro_result_root	seed128/fit_summary.tsv	1663	d9e216b03fe4e1f6b04854c3c275aa16
invitro_result_root	seed129/best_params.tsv	687	f9fc802c0da3f63f6c88ffd8e026d32f
invitro_result_root	seed129/fit_summary.tsv	1667	b1c314c3437412206186f3e2a8a87fd5
invitro_result_root	seed13/best_params.tsv	687	988a7fef7f121d42eb4a5c1adec2a03c
invitro_result_root	seed13/fit_summary.tsv	1665	eb4cdfc232297e788cfa02418d2d71cc
invitro_result_root	seed130/best_params.tsv	687	9a1e886af5bca0c3998cb60805bdf564
invitro_result_root	seed130/fit_summary.tsv	1666	590ae20110d00bcc8f8e0d5be61f693a
invitro_result_root	seed131/best_params.tsv	689	b471975a0dbdf9741db033f163990313
invitro_result_root	seed131/fit_summary.tsv	1664	c9ee6d973a5928cb3a6e2ace17d77ba3
invitro_result_root	seed132/best_params.tsv	673	c550c472ad2f9c51c985781f7d578409
invitro_result_root	seed132/fit_summary.tsv	1666	81d6a4d9c4bba6c6ece3051682ace995
invitro_result_root	seed133/best_params.tsv	689	d778e71b6b8963ea9705cc1503d1377a
invitro_result_root	seed133/fit_summary.tsv	1665	40017f64a8a80ff7f578dfed287ed2ae
invitro_result_root	seed134/best_params.tsv	686	95c758158d37d18782632a3429e9d0e9
invitro_result_root	seed134/fit_summary.tsv	1665	4e10a4adb12a39ec29eb0fd68d3edf3a
invitro_result_root	seed135/best_params.tsv	684	cc9727cd00dd45aac87d89c6fe6c92f3
invitro_result_root	seed135/fit_summary.tsv	1665	fb33b1fd538a6b49bf9498444d4d52a1
invitro_result_root	seed136/best_params.tsv	685	c572139dd5350bc500be1976f82c502c
invitro_result_root	seed136/fit_summary.tsv	1666	824d4cff09f22e32d6c6bfa2a1d1632d
invitro_result_root	seed137/best_params.tsv	686	fd1187aa129d53690ff4097198de198e
invitro_result_root	seed137/fit_summary.tsv	1664	c4dd6471cc736c8c7a6b42b00bf50fff
invitro_result_root	seed138/best_params.tsv	686	2951e6e9793aa29af69dbdcecef7a333
invitro_result_root	seed138/fit_summary.tsv	1665	b013e174d0b3084b8878b2093b497c3b
invitro_result_root	seed139/best_params.tsv	689	f5ee90f95e27ce34f30d5ffb57082b54
invitro_result_root	seed139/fit_summary.tsv	1665	1b6cc6dcabe94edb2d4e9301c13a9eba
invitro_result_root	seed14/best_params.tsv	687	0f585bf91e595593196d620193e9956d
invitro_result_root	seed14/fit_summary.tsv	1664	406fcc411b83362f489147256dbcfa26
invitro_result_root	seed140/best_params.tsv	674	d0f5f62375265d44720dedb00e2ae297
invitro_result_root	seed140/fit_summary.tsv	1665	ff108771885e8ee1a4aa715a7c80afba
invitro_result_root	seed141/best_params.tsv	699	b50827639f4361640089d01060598d85
invitro_result_root	seed141/fit_summary.tsv	1667	d3bc1952819ec46494cc4334725ee68c
invitro_result_root	seed142/best_params.tsv	687	9c5c285914caa7b4ab7caf9882bc997d
invitro_result_root	seed142/fit_summary.tsv	1665	1fd66b97ca1301db69fc0f62f69b8730
invitro_result_root	seed143/best_params.tsv	686	44a55c2cad2bead5cf04eff5a29846a5
invitro_result_root	seed143/fit_summary.tsv	1665	80a7c65132c240782627766d12b95c18
invitro_result_root	seed144/best_params.tsv	674	d818eff63156b72d26dd5624e95a682c
invitro_result_root	seed144/best_params_transformed.tsv	635	064c549ff31dc1f8f7a92591debbcb89
invitro_result_root	seed144/de_parameter_init.tsv	880	1bcdf8089733df7b3d00aab499f72f39
invitro_result_root	seed144/de_worker_preflight.tsv	11440	b98151a9d0398bc9f1b55536770dd28c
invitro_result_root	seed144/fit_command.txt	840	4a84625a83abca918f82d01e29e3472b
invitro_result_root	seed144/fit_result.rds	3119447	b77ba066b89845b375c3e768bad4a0e8
invitro_result_root	seed144/fit_summary.tsv	1665	30ac8f0022cfd896f457355a40ba2e16
invitro_result_root	seed144/invitro_analysis_status.log	196	d91461a4402e9ac8eadd7f6ddd09e37e
invitro_result_root	seed144/invitro_daily_counts.tsv	167904	845bab22efd587fb1701aff27cf52840
invitro_result_root	seed144/invitro_distribution_quantiles.tsv	374136	d06a1f7095120966b37acdca8b366a19
invitro_result_root	seed144/invitro_distribution_summary.tsv	1249951	6ccf8143bab963a14ef48a7890d02b05
invitro_result_root	seed144/invitro_flow_loglik.tsv	3452	89ee5df7f1a8de62ce67eb40d1008aad
invitro_result_root	seed144/invitro_flow_overlay.tsv	1251763	7b38b461641271e57f34cc2f31352e4a
invitro_result_root	seed144/invitro_growth_loglik.tsv	27890	99c6c4b647756e3ac3ba9b48fce40200
invitro_result_root	seed144/invitro_lineage_summary.tsv	28373	1df9bd7a2246daf43c9f71d86ae49e2e
invitro_result_root	seed144/invitro_observed_flow.tsv	660241	a2a3ba5dc4cb6bbae99ebb54a886ae6c
invitro_result_root	seed144/invitro_observed_kary.tsv	16578	ebb47e0e1f4da49504d3112849af9478
invitro_result_root	seed144/invitro_ploidy_loglik.tsv	1386	63572e67bd9e4548eab3422b3726d4c8
invitro_result_root	seed144/invitro_simulation_status.log	201	965d88fb5726d828e437e71d265ddff3
invitro_result_root	seed144/invitro_viz_status.log	179	36067264df772a2f54dd85d416bb09c0
invitro_result_root	seed144/parameter_table_input.csv	3647	c84dcb2a77c090bbef81e91dc471ec3f
invitro_result_root	seed144/postfit_status.log	2548	4f948359fa31f9094ddee7dd00c9fe2a
invitro_result_root	seed144/report_status.log	201	339feff8b936b9ab564b0938b483bc43
invitro_result_root	seed144/run_effective_args.tsv	799	1b79f41fd65444cede48aa836408ece2
invitro_result_root	seed144/run_provenance.tsv	988	20d436fb850d1df7f33709b9506f1764
invitro_result_root	seed145/best_params.tsv	687	af2cf41c51befbc9028b2032bce88678
invitro_result_root	seed145/fit_summary.tsv	1665	839472defd46679fb2def427a1f1396c
invitro_result_root	seed146/best_params.tsv	688	049e015530c9847d0cd5d148db34c782
invitro_result_root	seed146/fit_summary.tsv	1663	5530c850b6ca0c82d88d3aeeddc113f2
invitro_result_root	seed147/best_params.tsv	675	6872ee5031cc3d176b2391fc997c9814
invitro_result_root	seed147/fit_summary.tsv	1663	559fab947f04e609c704e0f7943f5e2b
invitro_result_root	seed148/best_params.tsv	687	8ba5a65dde156e16edd95d7118157657
invitro_result_root	seed148/fit_summary.tsv	1666	c76af9391ef3a99d8197caa4a265004c
invitro_result_root	seed149/best_params.tsv	674	8ff565db5e1d7d519149f84937c56fdb
invitro_result_root	seed149/fit_summary.tsv	1666	2583ab82b42a1051e0871caed280edae
invitro_result_root	seed15/best_params.tsv	674	101fc19f724793d950cb5e1de4e2cdb3
invitro_result_root	seed15/fit_summary.tsv	1662	c91a7354f54346ad3e6b05162dba7822
invitro_result_root	seed150/best_params.tsv	687	fa6258ec50e4c136f04bb961affc6da9
invitro_result_root	seed150/fit_summary.tsv	1665	db557e6484fc651c73c3027d5886d57b
invitro_result_root	seed151/best_params.tsv	741	94306b6e918d0df6489090441745dbbd
invitro_result_root	seed151/fit_summary.tsv	1667	b197afc4fb5496691bd1064660d9a7e4
invitro_result_root	seed152/best_params.tsv	673	ce8a44463b422bdb418a8db6e4881cf7
invitro_result_root	seed152/fit_summary.tsv	1662	4934e8066dc8bb051ba7490608c547ec
invitro_result_root	seed153/best_params.tsv	688	60579768c2829912c68b89c134a669e2
invitro_result_root	seed153/fit_summary.tsv	1665	37aad2c5a1d0d174d2aae132ee18bc78
invitro_result_root	seed154/best_params.tsv	688	cc5855d7dfaa002358921875bba9e8c3
invitro_result_root	seed154/fit_summary.tsv	1666	ddcc811f362c16fb864943831b97f648
invitro_result_root	seed155/best_params.tsv	701	c2eef87d08364155961ca80431c7e474
invitro_result_root	seed155/fit_summary.tsv	1663	5ebc801a41cdf1dd903058478b979df0
invitro_result_root	seed156/best_params.tsv	674	e72ed792dbffe38b47b3cae6a5f4c6dc
invitro_result_root	seed156/fit_summary.tsv	1665	93e768a1aacaf30ebd75f8accbbf658e
invitro_result_root	seed157/best_params.tsv	674	3951820f07d147138b737c23082b3be0
invitro_result_root	seed157/fit_summary.tsv	1665	12e83f6fd8625acc9a9c82b0bbc3a060
invitro_result_root	seed158/best_params.tsv	702	51b5570d3047bd75a024687956b6cdf8
invitro_result_root	seed158/fit_summary.tsv	1665	badcfc583efea82f350313260656bb98
invitro_result_root	seed159/best_params.tsv	688	771bbab0d3aa4ca537ad392d0f5a948f
invitro_result_root	seed159/fit_summary.tsv	1664	2a3eea1bad42ce5c5292e74af1fd93c3
invitro_result_root	seed16/best_params.tsv	684	4478bbefb3ad2fd164a73d1a3144ef23
invitro_result_root	seed16/fit_summary.tsv	1665	a314f0509ed2ec1266918c81cb7c58ec
invitro_result_root	seed160/best_params.tsv	687	a6e20ef41a6e8db015e82c7d81532851
invitro_result_root	seed160/fit_summary.tsv	1665	6330b091aa2c9fb3b621cdf1896fa2e2
invitro_result_root	seed161/best_params.tsv	673	2de3106a599799854d18e1cc5a0cdbba
invitro_result_root	seed161/fit_summary.tsv	1667	0329bdf7cc0e83a13ae160891de260f6
invitro_result_root	seed162/best_params.tsv	687	769187d111c58e9b7004f3a8025ccbcc
invitro_result_root	seed162/fit_summary.tsv	1667	91eb368f930cdd37ff014cdd00c2ff09
invitro_result_root	seed163/best_params.tsv	675	bc6a04f495a5f2f1d1e583bdedab359d
invitro_result_root	seed163/fit_summary.tsv	1666	acd56cfdd675b8eb3d83ee25f43d087d
invitro_result_root	seed164/best_params.tsv	688	1c88a5b1b18d3ece379e139cb08c8664
invitro_result_root	seed164/fit_summary.tsv	1667	0fd867c27ecddc3f713f5a360c942b52
invitro_result_root	seed165/best_params.tsv	686	0b9ca61baed77c602f68818270fe3242
invitro_result_root	seed165/fit_summary.tsv	1665	177bfd77c922a9615aefe71f6b5b6f8d
invitro_result_root	seed166/best_params.tsv	674	8b70c8c82cc31ef3b40b733ef61c9092
invitro_result_root	seed166/fit_summary.tsv	1666	9645e8a2cadbb4d0d722a336a2838944
invitro_result_root	seed167/best_params.tsv	676	e2656d880cb2ca7041503a5fbc7abfd9
invitro_result_root	seed167/fit_summary.tsv	1665	d4ab4e9bc4061466993712c436ae0cbd
invitro_result_root	seed168/best_params.tsv	701	711695f88fff5094bedd92ba1b4052b9
invitro_result_root	seed168/fit_summary.tsv	1664	17eb0be4005a8b225d59e994c2bc949c
invitro_result_root	seed169/best_params.tsv	673	eb35caaaf3031cbe19889bfed3da7c61
invitro_result_root	seed169/fit_summary.tsv	1663	33a28ce80d18c6041f4c9c0993dcf6f9
invitro_result_root	seed17/best_params.tsv	672	f95d72efbb8f3642f556a06febc9e658
invitro_result_root	seed17/fit_summary.tsv	1664	41dddbf144934b689d6f603912e74528
invitro_result_root	seed170/best_params.tsv	685	017061d5b7f6fb8407d222e059e781cd
invitro_result_root	seed170/fit_summary.tsv	1661	6efa8abcebbc312f869131892487d6f5
invitro_result_root	seed171/best_params.tsv	672	ddb182e836d946ee6c47eafa87907155
invitro_result_root	seed171/fit_summary.tsv	1667	570c1d492aae8c9017dade69648a9d14
invitro_result_root	seed172/best_params.tsv	675	827b980afd47fbde1f024a04a3786abe
invitro_result_root	seed172/fit_summary.tsv	1664	aa863103a1c3ced0262e9e8a9c9f5f9a
invitro_result_root	seed173/best_params.tsv	687	8eddaaab663c8d68899d741760654e1c
invitro_result_root	seed173/fit_summary.tsv	1666	3117b522c1f96cda71baad6768df05f6
invitro_result_root	seed174/best_params.tsv	685	c5c546d350b063c69ff297c0d464f384
invitro_result_root	seed174/fit_summary.tsv	1667	04117eb1bbe5fbe769d790f4614d471c
invitro_result_root	seed175/best_params.tsv	687	4a7507a9a3e6f8384bb77a2973f16152
invitro_result_root	seed175/fit_summary.tsv	1665	937be31ba9f0acb55276da503145782c
invitro_result_root	seed176/best_params.tsv	687	0edf8716f9fb467af223c68060f3d223
invitro_result_root	seed176/fit_summary.tsv	1665	ac8dff74ec2f4a860f569714a3186a27
invitro_result_root	seed177/best_params.tsv	674	5a6112e9dc422b4db62467cbac787d59
invitro_result_root	seed177/fit_summary.tsv	1665	43b6cdf31b9c8768652cf45d6e7e4fbe
invitro_result_root	seed178/best_params.tsv	673	7fb566ccb2aa1005136efa462d8e92e5
invitro_result_root	seed178/fit_summary.tsv	1665	0cbd089542f7eee28dd42a56b347655b
invitro_result_root	seed179/best_params.tsv	673	7f70cba6c26e66191d2496f50236f74b
invitro_result_root	seed179/fit_summary.tsv	1665	00caea30ef0fc68ecb0e077549f1fb8f
invitro_result_root	seed18/best_params.tsv	685	83e886e26ef4bd6be9dfbf7e609591a2
invitro_result_root	seed18/fit_summary.tsv	1662	fae17e54107b3821fd3ecd8b4b68e124
invitro_result_root	seed180/best_params.tsv	674	4573e9c2eb37514766a83f490dc2dd6b
invitro_result_root	seed180/fit_summary.tsv	1667	f8095a2e9bba0cfe9094ccdd5014b070
invitro_result_root	seed181/best_params.tsv	723	d91d51f062c82c21ecade57e7a3be2ff
invitro_result_root	seed181/fit_summary.tsv	1665	b11b1c116173f8fb47a7e0680d4d8490
invitro_result_root	seed182/best_params.tsv	684	d6988ff00dc74074a6db1955166fcf3e
invitro_result_root	seed182/fit_summary.tsv	1666	80930a5b9edff1c022b827ef68306e8f
invitro_result_root	seed183/best_params.tsv	687	6d59690a6b97ae31a533b63289203960
invitro_result_root	seed183/fit_summary.tsv	1663	5254caf54a7c2c3dc358751a426feaab
invitro_result_root	seed184/best_params.tsv	685	af02aebdfcedff94bb8745f8dafcb01a
invitro_result_root	seed184/fit_summary.tsv	1665	148a68ca4810668bdab31769571c99d6
invitro_result_root	seed185/best_params.tsv	687	d21c30cb9b48cc4b4e6efd05a0f2ae27
invitro_result_root	seed185/fit_summary.tsv	1667	54b0f02be7e2ac41d0c0e8f4ddf9ce8e
invitro_result_root	seed186/best_params.tsv	688	4b996d911c4cd66ee01cf4cb9d0c9218
invitro_result_root	seed186/fit_summary.tsv	1668	0ccfc3af00f0c01a870fdcb26e08bd56
invitro_result_root	seed187/best_params.tsv	675	3a93f2b7f2bbe874ef90b954356e5d3f
invitro_result_root	seed187/fit_summary.tsv	1665	7f25ffbc43f1810dd8f5dc874765c529
invitro_result_root	seed188/best_params.tsv	688	2270f1180684115f232f84ed0ec74ef4
invitro_result_root	seed188/fit_summary.tsv	1665	74cd802576947c12130c2485b76fc2b3
invitro_result_root	seed189/best_params.tsv	673	e225e86f74845f49168c8148ccf44d71
invitro_result_root	seed189/fit_summary.tsv	1662	1d40e2d2bc54e1ebf8cdd2e668d98fc1
invitro_result_root	seed19/best_params.tsv	685	5afbe5aedce64aec27e6817e01e93d2e
invitro_result_root	seed19/fit_summary.tsv	1664	c03d5f27756c1428ea78442f33cd9257
invitro_result_root	seed190/best_params.tsv	686	cbaeea9143410f04076762cec4ed6986
invitro_result_root	seed190/fit_summary.tsv	1665	629f0101b851d3711f9aa8038e8231e6
invitro_result_root	seed191/best_params.tsv	673	391623ccc2b8bdec9dfd27282d818ac4
invitro_result_root	seed191/fit_summary.tsv	1666	c42860fb30e7a0ae4affa6b488876231
invitro_result_root	seed192/best_params.tsv	687	8da1fbc6fc5021bd65e3a5a9503cdf78
invitro_result_root	seed192/fit_summary.tsv	1663	6cf06472475075d69a4ef2870870e61f
invitro_result_root	seed193/best_params.tsv	671	b5aafd9418fbc95aa123dec27c6b8035
invitro_result_root	seed193/fit_summary.tsv	1666	cfd9d16c5dd11486d1ae52aeb2337e37
invitro_result_root	seed194/best_params.tsv	676	86515ba4c04438a6f3f2b192af56ac87
invitro_result_root	seed194/fit_summary.tsv	1665	8e8c000b146eca34afa5454fe9caf534
invitro_result_root	seed195/best_params.tsv	674	8d141f8d88b0ea004a95694a4fc16a15
invitro_result_root	seed195/fit_summary.tsv	1666	e6ad6dc8a308bcbcaa927ad7159a38da
invitro_result_root	seed196/best_params.tsv	701	fe7cec9807bef94bd3f5994901a5d56c
invitro_result_root	seed196/fit_summary.tsv	1666	ad80013aca51637af19daa1c20cf2176
invitro_result_root	seed197/best_params.tsv	686	a1fe8bc25e8ffe2487ad2c3502533ec9
invitro_result_root	seed197/fit_summary.tsv	1665	06b92f7df5568861490a5b8e938601bd
invitro_result_root	seed198/best_params.tsv	688	3e36e7771ccc38006d8ff08d4c1c0944
invitro_result_root	seed198/fit_summary.tsv	1665	eb90d261eb180faacd24e734827699b9
invitro_result_root	seed199/best_params.tsv	675	4ae213c28aa045b6eed1b43b8c5f2fb9
invitro_result_root	seed199/fit_summary.tsv	1664	290273c9a64a1c40e32348f35451897b
invitro_result_root	seed2/best_params.tsv	672	c8b5ff3988083c96ed13ba6bac3232da
invitro_result_root	seed2/fit_summary.tsv	1662	38cea38d4a9ff40c0e5ffe4e5ce0ce2a
invitro_result_root	seed20/best_params.tsv	672	318c345afb47db3f00795f36dcbb0748
invitro_result_root	seed20/fit_summary.tsv	1664	0e938b362aea3500da969d7df8a77a16
invitro_result_root	seed200/best_params.tsv	745	3f3b50f429fd386071dbe574b352abf0
invitro_result_root	seed200/fit_summary.tsv	1668	eac97f0f6ed4d2ae3ac9d12618c66609
invitro_result_root	seed201/best_params.tsv	674	ed8226af5ba716e527355cce8d2969c8
invitro_result_root	seed201/fit_summary.tsv	1660	6d30d0661e54465d13cdb2d46014a83e
invitro_result_root	seed202/best_params.tsv	673	11f56d1b19dbc47dfb850f4e53536474
invitro_result_root	seed202/fit_summary.tsv	1666	50a9bee6fb4d08883b4ded646c5b08ce
invitro_result_root	seed203/best_params.tsv	677	6de1945eebe177f2b534189e154ce757
invitro_result_root	seed203/fit_summary.tsv	1664	4f5818fb4320347951604731eab08037
invitro_result_root	seed204/best_params.tsv	675	438bbcc53f05f3c3096be00a8d4edbc0
invitro_result_root	seed204/fit_summary.tsv	1666	6dc25d50ec9054813004ddad5752434f
invitro_result_root	seed205/best_params.tsv	697	c0d5a1bee4009a0a1f64779d3328bbf2
invitro_result_root	seed205/fit_summary.tsv	1666	a3d022fdf5753ed175e0c90bf2b96ac0
invitro_result_root	seed206/best_params.tsv	684	edfc0a0f182bd3be2f83d1d005383a72
invitro_result_root	seed206/fit_summary.tsv	1666	4df0742e52d43ecf7f37686c37b94ae0
invitro_result_root	seed207/best_params.tsv	674	92d8194d92b407f578bafb09fef0efdc
invitro_result_root	seed207/fit_summary.tsv	1664	c8414ec8579ffc5741a56ffd5c2fd2cb
invitro_result_root	seed208/best_params.tsv	673	6dacc8c55a3b27fb545244b1d5fbcbb5
invitro_result_root	seed208/fit_summary.tsv	1665	6a86a8193bca4233495e6470ff7d5118
invitro_result_root	seed209/best_params.tsv	687	9ee8c3b50598bfdd6f480f1f61fe2ae0
invitro_result_root	seed209/fit_summary.tsv	1665	55397196aefdbb374926f9821d4a383d
invitro_result_root	seed21/best_params.tsv	699	61d06119f03384405ac0bc3c5a309aae
invitro_result_root	seed21/fit_summary.tsv	1664	298aa25da6c1507068f5729592f5b0e6
invitro_result_root	seed210/best_params.tsv	671	03189f8701a476bf20db738c9c90578e
invitro_result_root	seed210/fit_summary.tsv	1661	eadcb3515dcca38e9483fd75c44d63a9
invitro_result_root	seed211/best_params.tsv	686	840e73a8b337598c6765f1a73173bb15
invitro_result_root	seed211/fit_summary.tsv	1664	036d6deabe2922fa4324d3e42081874c
invitro_result_root	seed212/best_params.tsv	745	ee876618edb286f161ac955b53f737d6
invitro_result_root	seed212/fit_summary.tsv	1670	5f2146fc96392cdfe1d75cef1f0cf545
invitro_result_root	seed213/best_params.tsv	673	74f1fe58ba1ed1035fa184255ae26aab
invitro_result_root	seed213/fit_summary.tsv	1666	32739825e08d03607d3a80258fd59873
invitro_result_root	seed214/best_params.tsv	703	dcc03b05ac66cba37607f7e8fd4e9e54
invitro_result_root	seed214/fit_summary.tsv	1665	f298059f8721ab228d363483875c1651
invitro_result_root	seed215/best_params.tsv	688	63dabddc4a3b754931db3a6820151d31
invitro_result_root	seed215/fit_summary.tsv	1665	7cad3a7bda3b478676d3ecadca195cbf
invitro_result_root	seed216/best_params.tsv	675	1ede68ba754a93c2c354c4b4f9b14f0e
invitro_result_root	seed216/fit_summary.tsv	1663	255e94d8c298a3e0fc9c50000781cd72
invitro_result_root	seed217/best_params.tsv	687	f146aa35630584bea7fbe32bf4eef2e4
invitro_result_root	seed217/fit_summary.tsv	1665	e6999d4e19e68780d70e7ec19cf30cfe
invitro_result_root	seed218/best_params.tsv	688	59d85db8b55cfd5c9d7be6999328024a
invitro_result_root	seed218/fit_summary.tsv	1666	d8ca863f3a9dcbedafc8306edaa4d767
invitro_result_root	seed219/best_params.tsv	687	5faf6c919f73ef17eefeda1fe42e5c97
invitro_result_root	seed219/fit_summary.tsv	1665	6d2cf4c8c9fd82d851e28cd73ab72cd4
invitro_result_root	seed22/best_params.tsv	661	8ca9342065e50755a68cfd282c0a50ae
invitro_result_root	seed22/fit_summary.tsv	1664	bf84b1350d01d6b900b3f24b59cd3269
invitro_result_root	seed220/best_params.tsv	686	b32a92b1c2dca672f7b53ba79fd2177b
invitro_result_root	seed220/fit_summary.tsv	1663	b646578f8221be1813e844110a5aa309
invitro_result_root	seed221/best_params.tsv	687	107696edf25b929ecefed1cfb39a1e84
invitro_result_root	seed221/fit_summary.tsv	1662	a004b090a20620d188d0be286592c818
invitro_result_root	seed222/best_params.tsv	686	b7f81a03fdaf8d6e9bed0858c6922b63
